NON_GOI,GOI,mcc,TP,TN,FP,FN,sensitivity,specificity,untypeable,snp_sets,partition,type,set
0.395156890940034,0.395156890940034,0.395156890940034,2562,19751,8747,7,0.997275204359673,0.693066180082813,10,"1318483, 241354, 260011, 125400, 445811",all,percent,1
0.396860302417758,0.396860302417758,0.396860302417758,523,3926,1767,0,1,0.68961883014228,0,"1450634, 241354, 260011, 125400, 1376013",training,percent,1
0.384807605789234,0.384807605789234,0.384807605789234,2039,15539,7274,7,0.996578690127077,0.681146714592557,2,"1450634, 241354, 260011, 125400, 1376013",validation,percent,1
0.387205413111072,0.387205413111072,0.387205413111072,2562,19465,9041,7,0.997275204359673,0.68283870062443,2,"1450634, 241354, 260011, 125400, 1376013",all,percent,1
0.393859424651845,0.393859424651845,0.393859424651845,523,3904,1789,0,1,0.685754435271386,0,"220845, 241354, 260011, 125400, 445811",training,percent,1
0.377013672136956,0.377013672136956,0.377013672136956,2039,15290,7511,7,0.996578690127077,0.670584623481426,14,"220845, 241354, 260011, 125400, 445811",validation,percent,1
0.380337941505278,0.380337941505278,0.380337941505278,2562,19194,9300,7,0.997275204359673,0.673615497999579,14,"220845, 241354, 260011, 125400, 445811",all,percent,1
0.397547175512037,0.397547175512037,0.397547175512037,523,3931,1762,0,1,0.690497101703847,0,"1376013, 241354, 260011, 125400, 445811",training,percent,1
0.384042365597517,0.384042365597517,0.384042365597517,2038,15517,7288,8,0.996089931573803,0.68042096031572,10,"1376013, 241354, 260011, 125400, 445811",validation,percent,1
0.386724713834839,0.386724713834839,0.386724713834839,2561,19448,9050,8,0.996885947839626,0.682433855007369,10,"1376013, 241354, 260011, 125400, 445811",all,percent,1
0.378454913158233,0.378454913158233,0.378454913158233,523,3787,1906,0,1,0.665202880730722,0,"351079, 241354, 260011, 125400, 445811",training,percent,1
0.364186720402017,0.364186720402017,0.364186720402017,2038,14893,7911,8,0.996089931573803,0.653087177688125,11,"351079, 241354, 260011, 125400, 445811",validation,percent,1
0.367015686640896,0.367015686640896,0.367015686640896,2561,18680,9817,8,0.996885947839626,0.655507597290943,11,"351079, 241354, 260011, 125400, 445811",all,percent,1
0.392413227804068,0.392413227804068,0.392413227804068,473,4049,1693,0,1,0.705154998258447,0,"71637, 1696559, 391678, 582915, 217253",training,percent,2
0.402619217223825,0.402619217223825,0.402619217223825,2072,16026,6728,24,0.988549618320611,0.704315724707744,12,"71637, 1696559, 391678, 582915, 217253",validation,percent,2
0.400623677686622,0.400623677686622,0.400623677686622,2545,20075,8421,24,0.990657843518879,0.704484839977541,12,"71637, 1696559, 391678, 582915, 217253",all,percent,2
0.392413227804068,0.392413227804068,0.392413227804068,473,4049,1693,0,1,0.705154998258447,0,"71638, 1696559, 391678, 582915, 217253",training,percent,2
0.402886117533484,0.402886117533484,0.402886117533484,2073,16026,6728,23,0.989026717557252,0.704315724707744,12,"71638, 1696559, 391678, 582915, 217253",validation,percent,2
0.400839709620993,0.400839709620993,0.400839709620993,2546,20075,8421,23,0.991047100038926,0.704484839977541,12,"71638, 1696559, 391678, 582915, 217253",all,percent,2
0.392135300292412,0.392135300292412,0.392135300292412,473,4047,1695,0,1,0.704806687565308,0,"71643, 1696559, 391678, 582915, 217253",training,percent,2
0.403120981830155,0.403120981830155,0.403120981830155,2074,16026,6729,22,0.989503816793893,0.704284772577456,11,"71643, 1696559, 391678, 582915, 217253",validation,percent,2
0.400973199015034,0.400973199015034,0.400973199015034,2547,20073,8424,22,0.991436356558972,0.704389935782714,11,"71643, 1696559, 391678, 582915, 217253",all,percent,2
0.417892762798768,0.417892762798768,0.417892762798768,473,4223,1519,0,1,0.735458028561477,0,"1348114, 366771, 391678, 1696559, 582915",training,percent,2
0.426027769640716,0.426027769640716,0.426027769640716,2067,16685,6070,29,0.986164122137404,0.733245440562514,11,"1348114, 366771, 391678, 1696559, 582915",validation,percent,2
0.424444145788767,0.424444145788767,0.424444145788767,2540,20908,7589,29,0.988711560918645,0.733691265747272,11,"1348114, 366771, 391678, 1696559, 582915",all,percent,2
0.386235011652721,0.386235011652721,0.386235011652721,473,4004,1738,0,1,0.697318007662835,0,"202895, 366771, 1696559, 391678, 582915",training,percent,2
0.398159856184464,0.398159856184464,0.398159856184464,2067,15941,6816,29,0.986164122137404,0.700487762007295,9,"202895, 366771, 1696559, 391678, 582915",validation,percent,2
0.395787867439377,0.395787867439377,0.395787867439377,2540,19945,8554,29,0.988711560918645,0.699849117512895,9,"202895, 366771, 1696559, 391678, 582915",all,percent,2
0.400757746580412,0.400757746580412,0.400757746580412,473,4108,1634,0,1,0.715430163706026,0,"1318411, 366771, 1696559, 391678, 582915",training,percent,2
0.413746599653006,0.413746599653006,0.413746599653006,2068,16360,6396,28,0.986641221374046,0.718931270873616,10,"1318411, 366771, 1696559, 391678, 582915",validation,percent,2
0.411165509399748,0.411165509399748,0.411165509399748,2541,20468,8030,28,0.989100817438692,0.718225840409853,10,"1318411, 366771, 1696559, 391678, 582915",all,percent,2
0.40643465070723,0.40643465070723,0.40643465070723,473,4147,1595,0,1,0.722222222222222,0,"1763363, 366771, 1696559, 391678, 582915",training,percent,2
0.415913796666497,0.415913796666497,0.415913796666497,2068,16412,6338,28,0.986641221374046,0.721406593406593,16,"1763363, 366771, 1696559, 391678, 582915",validation,percent,2
0.41405666160723,0.41405666160723,0.41405666160723,2541,20559,7933,28,0.989100817438692,0.721570967289064,16,"1763363, 366771, 1696559, 391678, 582915",all,percent,2
0.397897009313814,0.397897009313814,0.397897009313814,473,4088,1654,0,1,0.711947056774643,0,"707133, 366771, 1696559, 391678, 582915",training,percent,2
0.40812243820892,0.40812243820892,0.40812243820892,2067,16216,6540,29,0.986164122137404,0.712603269467393,10,"707133, 366771, 1696559, 391678, 582915",validation,percent,2
0.406105484734364,0.406105484734364,0.406105484734364,2540,20304,8194,29,0.988711560918645,0.712471050600042,10,"707133, 366771, 1696559, 391678, 582915",all,percent,2
0.383806733065313,0.383806733065313,0.383806733065313,473,3986,1756,0,1,0.694183211424591,0,"71652, 366771, 1696559, 391678, 582915",training,percent,2
0.392372433569089,0.392372433569089,0.392372433569089,2068,15769,6989,28,0.986641221374046,0.69289920028122,8,"71652, 366771, 1696559, 391678, 582915",validation,percent,2
0.390694658628558,0.390694658628558,0.390694658628558,2541,19755,8745,28,0.989100817438692,0.693157894736842,8,"71652, 366771, 1696559, 391678, 582915",all,percent,2
0.400470157826019,0.400470157826019,0.400470157826019,473,4106,1636,0,1,0.715081853012888,0,"1318483, 366771, 1696559, 391678, 582915",training,percent,2
0.412939868582323,0.412939868582323,0.412939868582323,2068,16334,6417,28,0.986641221374046,0.717946463891697,15,"1318483, 366771, 1696559, 391678, 582915",validation,percent,2
0.410465986211276,0.410465986211276,0.410465986211276,2541,20440,8053,28,0.989100817438692,0.717369178394693,15,"1318483, 366771, 1696559, 391678, 582915",all,percent,2
0.467778425639679,0.467778425639679,0.467778425639679,566,4263,1386,0,1,0.754646840148699,0,"1323868, 253830, 241354, 830062, 683393",training,percent,3
0.451957055145075,0.451957055145075,0.451957055145075,1983,17520,5332,20,0.9900149775337,0.766672501312795,7,"1323868, 253830, 241354, 830062, 683393",validation,percent,3
0.455402625650017,0.455402625650017,0.455402625650017,2549,21783,6718,20,0.992214869599066,0.764288972316761,7,"1323868, 253830, 241354, 830062, 683393",all,percent,3
0.417865044050404,0.417865044050404,0.417865044050404,566,3949,1700,0,1,0.699061780846168,0,"1348114, 241354, 253830, 830062, 2091773",training,percent,3
0.400585350799099,0.400585350799099,0.400585350799099,1990,16176,6677,13,0.993509735396905,0.707828293878265,6,"1348114, 241354, 253830, 830062, 2091773",validation,percent,3
0.404276753930241,0.404276753930241,0.404276753930241,2556,20125,8377,13,0.994939665239393,0.706090800645569,6,"1348114, 241354, 253830, 830062, 2091773",all,percent,3
0.40331515167548,0.40331515167548,0.40331515167548,566,3846,1803,0,1,0.680828465215082,0,"1318411, 241354, 253830, 830062, 683393",training,percent,3
0.388775382066235,0.388775382066235,0.388775382066235,1997,15784,7072,6,0.99700449326011,0.690584529226461,3,"1318411, 241354, 253830, 830062, 683393",validation,percent,3
0.391890622596098,0.391890622596098,0.391890622596098,2563,19630,8875,6,0.99766446087972,0.688651113839677,3,"1318411, 241354, 253830, 830062, 683393",all,percent,3
0.402491055389783,0.402491055389783,0.402491055389783,566,3840,1809,0,1,0.679766330323951,0,"1318483, 241354, 253830, 830062, 683393",training,percent,3
0.387626684777308,0.387626684777308,0.387626684777308,1997,15750,7106,6,0.99700449326011,0.689096954847742,3,"1318483, 241354, 253830, 830062, 683393",validation,percent,3
0.390805549786472,0.390805549786472,0.390805549786472,2563,19590,8915,6,0.99766446087972,0.687247851254166,3,"1318483, 241354, 253830, 830062, 683393",all,percent,3
0.404141739705729,0.404141739705729,0.404141739705729,566,3852,1797,0,1,0.681890600106214,0,"707133, 241354, 253830, 830062, 2091773",training,percent,3
0.385676030146851,0.385676030146851,0.385676030146851,1990,15740,7106,13,0.993509735396905,0.688960868423356,13,"707133, 241354, 253830, 830062, 2091773",validation,percent,3
0.389593360257917,0.389593360257917,0.389593360257917,2556,19592,8903,13,0.994939665239393,0.68755922091595,13,"707133, 241354, 253830, 830062, 2091773",all,percent,3
0.403452742864464,0.403452742864464,0.403452742864464,566,3847,1802,0,1,0.681005487696938,0,"1763363, 241354, 253830, 830062, 683393",training,percent,3
0.391772861120943,0.391772861120943,0.391772861120943,1997,15872,6984,6,0.99700449326011,0.694434721736087,3,"1763363, 241354, 253830, 830062, 683393",validation,percent,3
0.394321432774205,0.394321432774205,0.394321432774205,2563,19719,8786,6,0.99766446087972,0.69177337309244,3,"1763363, 241354, 253830, 830062, 683393",all,percent,3
0.399761854196297,0.399761854196297,0.399761854196297,566,3820,1829,0,1,0.676225880686847,0,"1450634, 241354, 253830, 830062, 1376013",training,percent,3
0.384596808009724,0.384596808009724,0.384596808009724,1996,15666,7188,7,0.996505242136795,0.685481753741139,5,"1450634, 241354, 253830, 830062, 1376013",validation,percent,3
0.387837840962535,0.387837840962535,0.387837840962535,2562,19486,9017,7,0.997275204359673,0.683647335368207,5,"1450634, 241354, 253830, 830062, 1376013",all,percent,3
0.395718324651111,0.395718324651111,0.395718324651111,566,3790,1859,0,1,0.670915206231191,0,"1376013, 241354, 253830, 830062, 2091773",training,percent,3
0.375313545854429,0.375313545854429,0.375313545854429,1990,15434,7421,13,0.993509735396905,0.675300809450886,4,"1376013, 241354, 253830, 830062, 2091773",validation,percent,3
0.379604112865672,0.379604112865672,0.379604112865672,2556,19224,9280,13,0.994939665239393,0.674431658714566,4,"1376013, 241354, 253830, 830062, 2091773",all,percent,3
0.395050152102509,0.395050152102509,0.395050152102509,566,3785,1864,0,1,0.670030093821915,0,"220845, 241354, 253830, 830062, 2154234",training,percent,3
0.381781652999058,0.381781652999058,0.381781652999058,1992,15615,7240,11,0.994508237643535,0.683220301903304,4,"220845, 241354, 253830, 830062, 2154234",validation,percent,3
0.384662230119297,0.384662230119297,0.384662230119297,2558,19400,9104,11,0.995718178279486,0.680606230704463,4,"220845, 241354, 253830, 830062, 2154234",all,percent,3
0.37671813874836,0.37671813874836,0.37671813874836,566,3643,2006,0,1,0.644892901398478,0,"351079, 241354, 253830, 830062, 2091773",training,percent,3
0.359004108027437,0.359004108027437,0.359004108027437,1990,14910,7941,13,0.993509735396905,0.65248785611133,8,"351079, 241354, 253830, 830062, 2091773",validation,percent,3
0.362759130193992,0.362759130193992,0.362759130193992,2556,18553,9947,13,0.994939665239393,0.650982456140351,8,"351079, 241354, 253830, 830062, 2091773",all,percent,3
0.27485852743349,0.27485852743349,0.27485852743349,497,2890,2828,0,1,0.505421476040574,0,"253830, 1351029, 445811, 237910, 1365502",training,percent,4
0.274192023714031,0.274192023714031,0.274192023714031,2055,11454,11331,17,0.991795366795367,0.502699144173799,5,"253830, 1351029, 445811, 237910, 1365502",validation,percent,4
0.274324693125952,0.274324693125952,0.274324693125952,2552,14344,14159,17,0.993382639159206,0.503245272427464,5,"253830, 1351029, 445811, 237910, 1365502",all,percent,4
0.29250413138843,0.29250413138843,0.29250413138843,497,3083,2635,0,1,0.539174536551242,0,"1763563, 139087, 73137, 830062, 237910",training,percent,4
0.286540963604986,0.286540963604986,0.286540963604986,2046,12073,10687,26,0.987451737451737,0.530448154657293,30,"1763563, 139087, 73137, 830062, 237910",validation,percent,4
0.287732558919031,0.287732558919031,0.287732558919031,2543,15156,13322,26,0.989879330478785,0.532200294964534,30,"1763563, 139087, 73137, 830062, 237910",all,percent,4
0.274503182988456,0.274503182988456,0.274503182988456,497,2886,2832,0,1,0.504721930745016,0,"1351029, 139087, 1598522, 237910, 445811",training,percent,4
0.269081725301991,0.269081725301991,0.269081725301991,2047,11310,11457,25,0.987934362934363,0.496771643167743,23,"1351029, 139087, 1598522, 237910, 445811",validation,percent,4
0.270165523402475,0.270165523402475,0.270165523402475,2544,14196,14289,25,0.990268586998832,0.498367561874671,23,"1351029, 139087, 1598522, 237910, 445811",all,percent,4
0.272202978585488,0.272202978585488,0.272202978585488,497,2860,2858,0,1,0.50017488632389,0,"139087, 34532, 830062, 72792, 237910",training,percent,4
0.266183551278226,0.266183551278226,0.266183551278226,2052,11124,11649,20,0.99034749034749,0.488473191937821,17,"139087, 34532, 830062, 72792, 237910",validation,percent,4
0.267393737679552,0.267393737679552,0.267393737679552,2549,13984,14507,20,0.992214869599066,0.490821662981292,17,"139087, 34532, 830062, 72792, 237910",all,percent,4
0.272202978585488,0.272202978585488,0.272202978585488,497,2860,2858,0,1,0.50017488632389,0,"139088, 34532, 830062, 72792, 237910",training,percent,4
0.266183551278226,0.266183551278226,0.266183551278226,2052,11124,11649,20,0.99034749034749,0.488473191937821,17,"139088, 34532, 830062, 72792, 237910",validation,percent,4
0.267393737679552,0.267393737679552,0.267393737679552,2549,13984,14507,20,0.992214869599066,0.490821662981292,17,"139088, 34532, 830062, 72792, 237910",all,percent,4
0.272202978585488,0.272202978585488,0.272202978585488,497,2860,2858,0,1,0.50017488632389,0,"139090, 34532, 830062, 72792, 237910",training,percent,4
0.266183551278226,0.266183551278226,0.266183551278226,2052,11124,11649,20,0.99034749034749,0.488473191937821,17,"139090, 34532, 830062, 72792, 237910",validation,percent,4
0.267393737679552,0.267393737679552,0.267393737679552,2549,13984,14507,20,0.992214869599066,0.490821662981292,17,"139090, 34532, 830062, 72792, 237910",all,percent,4
0.272202978585488,0.272202978585488,0.272202978585488,497,2860,2858,0,1,0.50017488632389,0,"139095, 34532, 830062, 72792, 237910",training,percent,4
0.266183551278226,0.266183551278226,0.266183551278226,2052,11124,11649,20,0.99034749034749,0.488473191937821,17,"139095, 34532, 830062, 72792, 237910",validation,percent,4
0.267393737679552,0.267393737679552,0.267393737679552,2549,13984,14507,20,0.992214869599066,0.490821662981292,17,"139095, 34532, 830062, 72792, 237910",all,percent,4
0.2715864824044,0.2715864824044,0.2715864824044,497,2853,2865,0,1,0.498950682056663,0,"139101, 34532, 830062, 72792, 237910",training,percent,4
0.266117010782097,0.266117010782097,0.266117010782097,2052,11121,11652,20,0.99034749034749,0.488341456988539,17,"139101, 34532, 830062, 72792, 237910",validation,percent,4
0.267216570466021,0.267216570466021,0.267216570466021,2549,13974,14517,20,0.992214869599066,0.490470674949984,17,"139101, 34532, 830062, 72792, 237910",all,percent,4
0.2715864824044,0.2715864824044,0.2715864824044,497,2853,2865,0,1,0.498950682056663,0,"139103, 34532, 830062, 72792, 237910",training,percent,4
0.266117010782097,0.266117010782097,0.266117010782097,2052,11121,11652,20,0.99034749034749,0.488341456988539,17,"139103, 34532, 830062, 72792, 237910",validation,percent,4
0.267216570466021,0.267216570466021,0.267216570466021,2549,13974,14517,20,0.992214869599066,0.490470674949984,17,"139103, 34532, 830062, 72792, 237910",all,percent,4
0.2715864824044,0.2715864824044,0.2715864824044,497,2853,2865,0,1,0.498950682056663,0,"139104, 34532, 830062, 72792, 237910",training,percent,4
0.266117010782097,0.266117010782097,0.266117010782097,2052,11121,11652,20,0.99034749034749,0.488341456988539,17,"139104, 34532, 830062, 72792, 237910",validation,percent,4
0.267216570466021,0.267216570466021,0.267216570466021,2549,13974,14517,20,0.992214869599066,0.490470674949984,17,"139104, 34532, 830062, 72792, 237910",all,percent,4
0.383325436558693,0.383325436558693,0.383325436558693,510,3865,1841,0,1,0.677357167893446,0,"200380, 1397984, 332553, 72792, 1348114",training,percent,5
0.384989431055716,0.384989431055716,0.384989431055716,2035,15630,7158,24,0.988343856240894,0.685887309110058,14,"200380, 1397984, 332553, 72792, 1348114",validation,percent,5
0.384636670937277,0.384636670937277,0.384636670937277,2545,19495,8999,24,0.990657843518879,0.684179125429915,14,"200380, 1397984, 332553, 72792, 1348114",all,percent,5
0.383063343381249,0.383063343381249,0.383063343381249,510,3863,1843,0,1,0.677006659656502,0,"200383, 1397984, 332553, 72792, 1348114",training,percent,5
0.384922040412598,0.384922040412598,0.384922040412598,2035,15628,7160,24,0.988343856240894,0.685799543619449,14,"200383, 1397984, 332553, 72792, 1348114",validation,percent,5
0.384529453683773,0.384529453683773,0.384529453683773,2545,19491,9003,24,0.990657843518879,0.684038744998947,14,"200383, 1397984, 332553, 72792, 1348114",all,percent,5
0.383063343381249,0.383063343381249,0.383063343381249,510,3863,1843,0,1,0.677006659656502,0,"200385, 1397984, 332553, 72792, 1348114",training,percent,5
0.384922040412598,0.384922040412598,0.384922040412598,2035,15628,7160,24,0.988343856240894,0.685799543619449,14,"200385, 1397984, 332553, 72792, 1348114",validation,percent,5
0.384529453683773,0.384529453683773,0.384529453683773,2545,19491,9003,24,0.990657843518879,0.684038744998947,14,"200385, 1397984, 332553, 72792, 1348114",all,percent,5
0.381106088489138,0.381106088489138,0.381106088489138,510,3848,1858,0,1,0.674377847879425,0,"219704, 1311742, 115650, 1598522, 830062",training,percent,5
0.382211451508469,0.382211451508469,0.382211451508469,2033,15572,7226,26,0.987372510927635,0.683042372137907,4,"219704, 1311742, 115650, 1598522, 830062",validation,percent,5
0.381970353437361,0.381970353437361,0.381970353437361,2543,19420,9084,26,0.989879330478785,0.681307886612405,4,"219704, 1311742, 115650, 1598522, 830062",all,percent,5
0.384508165679963,0.384508165679963,0.384508165679963,510,3874,1832,0,1,0.678934454959692,0,"71637, 115650, 1644134, 72792, 1351029",training,percent,5
0.385879227821842,0.385879227821842,0.385879227821842,2034,15674,7125,25,0.987858183584264,0.687486293258476,3,"71637, 115650, 1644134, 72792, 1351029",validation,percent,5
0.385585242131767,0.385585242131767,0.385585242131767,2544,19548,8957,25,0.990268586998832,0.685774425539379,3,"71637, 115650, 1644134, 72792, 1351029",all,percent,5
0.384508165679963,0.384508165679963,0.384508165679963,510,3874,1832,0,1,0.678934454959692,0,"71638, 115650, 1644134, 72792, 1351029",training,percent,5
0.386147951797194,0.386147951797194,0.386147951797194,2035,15674,7125,24,0.988343856240894,0.687486293258476,3,"71638, 115650, 1644134, 72792, 1351029",validation,percent,5
0.385800340825718,0.385800340825718,0.385800340825718,2545,19548,8957,24,0.990657843518879,0.685774425539379,3,"71638, 115650, 1644134, 72792, 1351029",all,percent,5
0.384244867370976,0.384244867370976,0.384244867370976,510,3872,1834,0,1,0.678583946722748,0,"71643, 115650, 1644134, 72792, 1351029",training,percent,5
0.386416666439442,0.386416666439442,0.386416666439442,2036,15674,7125,23,0.988829528897523,0.687486293258476,3,"71643, 115650, 1644134, 72792, 1351029",validation,percent,5
0.385961588763103,0.385961588763103,0.385961588763103,2546,19546,8959,23,0.991047100038926,0.685704262410104,3,"71643, 115650, 1644134, 72792, 1351029",all,percent,5
0.38916004267411,0.38916004267411,0.38916004267411,510,3909,1797,0,1,0.685068349106204,0,"202895, 115650, 1351029, 1644134, 73062",training,percent,5
0.386864833889608,0.386864833889608,0.386864833889608,2038,15652,7138,19,0.99076324744774,0.686792452830189,14,"202895, 115650, 1351029, 1644134, 73062",validation,percent,5
0.387319880165402,0.387319880165402,0.387319880165402,2548,19561,8935,19,0.992598363848851,0.686447220662549,14,"202895, 115650, 1351029, 1644134, 73062",all,percent,5
0.412894373382842,0.412894373382842,0.412894373382842,510,4078,1628,0,1,0.714686295127935,0,"1348114, 115650, 1351029, 1644134, 1598522",training,percent,5
0.416298864028757,0.416298864028757,0.416298864028757,2037,16496,6298,22,0.989315201554153,0.723699219092744,8,"1348114, 115650, 1351029, 1644134, 1598522",validation,percent,5
0.415593401670742,0.415593401670742,0.415593401670742,2547,20574,7926,22,0.991436356558972,0.721894736842105,8,"1348114, 115650, 1351029, 1644134, 1598522",all,percent,5
0.39692120419725,0.39692120419725,0.39692120419725,510,3966,1740,0,1,0.695057833859096,0,"1318411, 115650, 1351029, 1644134, 1598522",training,percent,5
0.396914418143548,0.396914418143548,0.396914418143548,2038,15960,6836,21,0.989800874210782,0.700122828566415,6,"1318411, 115650, 1351029, 1644134, 1598522",validation,percent,5
0.396905650455295,0.396905650455295,0.396905650455295,2548,19926,8576,21,0.991825613079019,0.699108834467757,6,"1318411, 115650, 1351029, 1644134, 1598522",all,percent,5
